30119	8 to 10 words
314142	8 to 10 words
515533	8 to 10 words
57119	8 to 10 words
285453	8 to 10 words
1196534	past tense
26378	8 to 10 words
67335	8 to 10 words
262164	8 to 10 words
272745	8 to 10 words
26087	8 to 10 words
71819	8 to 10 words
16655	8 to 10 words
242544	8 to 10 words
308994	8 to 10 words
276884	8 to 10 words
39216	8 to 10 words
261893	8 to 10 words
42827	8 to 10 words
59686	8 to 10 words
58266	8 to 10 words
250526	8 to 10 words
66174	8 to 10 words
264052	8 to 10 words
317062	8 to 10 words
73065	8 to 10 words
249932	8 to 10 words
449212	8 to 10 words
283803	8 to 10 words
308665	8 to 10 words
273576	8 to 10 words
287845	8 to 10 words
48836	8 to 10 words
388681	8 to 10 words
22455	8 to 10 words
284714	8 to 10 words
388566	8 to 10 words
272756	8 to 10 words
259214	8 to 10 words
238843	8 to 10 words
324485	8 to 10 words
461203	8 to 10 words
244485	8 to 10 words
298425	8 to 10 words
62719	8 to 10 words
259016	8 to 10 words
33210	8 to 10 words
251980	8 to 10 words
498114	8 to 10 words
265585	8 to 10 words
264786	8 to 10 words
255401	8 to 10 words
53933	8 to 10 words
287641	8 to 10 words
308636	8 to 10 words
283655	8 to 10 words
19847	8 to 10 words
238191	8 to 10 words
323345	8 to 10 words
62718	8 to 10 words
40761	8 to 10 words
31996	8 to 10 words
316785	8 to 10 words
282839	8 to 10 words
413025	8 to 10 words
67689	8 to 10 words
255976	8 to 10 words
500889	8 to 10 words
71400	8 to 10 words
314189	8 to 10 words
388366	8 to 10 words
1198032	9 words
503480	8 to 10 words
249935	8 to 10 words
434013	8 to 10 words
258889	8 to 10 words
395670	8 to 10 words
441583	8 to 10 words
404620	8 to 10 words
17015	8 to 10 words
256883	8 to 10 words
30172	8 to 10 words
250016	8 to 10 words
495885	8 to 10 words
269616	8 to 10 words
278110	8 to 10 words
256234	8 to 10 words
71169	8 to 10 words
40760	8 to 10 words
400383	8 to 10 words
31995	8 to 10 words
255364	8 to 10 words
388321	8 to 10 words
291474	8 to 10 words
57562	8 to 10 words
287640	8 to 10 words
255400	8 to 10 words
251977	8 to 10 words
16252	8 to 10 words
308529	8 to 10 words
262523	8 to 10 words
67063	8 to 10 words
46242	8 to 10 words
1196368	-is -i
36407	8 to 10 words
68605	8 to 10 words
400159	8 to 10 words
241065	8 to 10 words
247397	8 to 10 words
253436	8 to 10 words
42578	8 to 10 words
1268788	4 words
250472	8 to 10 words
25658	8 to 10 words
275171	8 to 10 words
62924	8 to 10 words
56111	8 to 10 words
434012	8 to 10 words
262972	8 to 10 words
32901	8 to 10 words
244545	8 to 10 words
29235	8 to 10 words
421992	8 to 10 words
271618	8 to 10 words
26104	8 to 10 words
400386	8 to 10 words
291227	8 to 10 words
291470	8 to 10 words
400431	8 to 10 words
23048	8 to 10 words
250333	8 to 10 words
261818	8 to 10 words
460639	OK
241239	8 to 10 words
283968	8 to 10 words
274395	8 to 10 words
292347	8 to 10 words
1186685	comparison
261538	8 to 10 words
388055	8 to 10 words
297679	8 to 10 words
388416	8 to 10 words
243229	8 to 10 words
313468	8 to 10 words
33169	8 to 10 words
1196420	4 words
288494	8 to 10 words
325477	8 to 10 words
417009	8 to 10 words
259963	8 to 10 words
388848	8 to 10 words
260716	8 to 10 words
400222	8 to 10 words
258384	8 to 10 words
461200	8 to 10 words
73352	8 to 10 words
262176	8 to 10 words
242182	8 to 10 words
244840	8 to 10 words
261093	8 to 10 words
476478	8 to 10 words
285450	8 to 10 words
33168	8 to 10 words
262160	8 to 10 words
33195	8 to 10 words
254612	8 to 10 words
297369	8 to 10 words
46298	OK
325053	8 to 10 words
71403	8 to 10 words
40475	8 to 10 words
407238	8 to 10 words
388379	8 to 10 words
388415	8 to 10 words
66362	8 to 10 words
59183	8 to 10 words
521874	8 to 10 words
316786	8 to 10 words
291719	8 to 10 words
261178	8 to 10 words
267990	8 to 10 words
54834	8 to 10 words
70464	8 to 10 words
260834	8 to 10 words
61033	8 to 10 words
64180	8 to 10 words
43310	8 to 10 words
19174	8 to 10 words
299025	8 to 10 words
249871	8 to 10 words
299812	8 to 10 words
260293	8 to 10 words
260654	8 to 10 words
250004	8 to 10 words
259168	8 to 10 words
17017	8 to 10 words
242181	8 to 10 words
260663	8 to 10 words
388333	8 to 10 words
53120	8 to 10 words
1585	8 to 10 words
297483	8 to 10 words
70686	8 to 10 words
2122	8 to 10 words
59741	8 to 10 words
394639	8 to 10 words
54833	8 to 10 words
254084	8 to 10 words
259708	8 to 10 words
23824	8 to 10 words
256867	8 to 10 words
541622	8 to 10 words
418621	8 to 10 words
254499	8 to 10 words
33502	8 to 10 words
36401	8 to 10 words
244349	8 to 10 words
290541	8 to 10 words
50060	8 to 10 words
33257	8 to 10 words
256855	8 to 10 words
1232273	negative
20178	8 to 10 words
413021	8 to 10 words
497127	8 to 10 words
388842	8 to 10 words
537052	8 to 10 words
259965	8 to 10 words
66936	8 to 10 words
298185	8 to 10 words
284167	8 to 10 words
242749	8 to 10 words
471315	8 to 10 words
20901	8 to 10 words
400193	8 to 10 words
58680	8 to 10 words
250003	8 to 10 words
250012	8 to 10 words
32513	8 to 10 words
37097	8 to 10 words
37201	8 to 10 words
498064	8 to 10 words
253196	8 to 10 words
36156	8 to 10 words
388667	8 to 10 words
256545	8 to 10 words
68082	8 to 10 words
292194	8 to 10 words
302433	8 to 10 words
257815	8 to 10 words
388417	8 to 10 words
404071	8 to 10 words
242549	8 to 10 words
23193	8 to 10 words
244333	8 to 10 words
259508	8 to 10 words
260523	8 to 10 words
260241	8 to 10 words
321967	8 to 10 words
413020	8 to 10 words
497126	8 to 10 words
21567	8 to 10 words
34874	8 to 10 words
408987	8 to 10 words
388845	8 to 10 words
323931	8 to 10 words
287242	8 to 10 words
37549	8 to 10 words
250006	8 to 10 words
71239	8 to 10 words
53124	8 to 10 words
388922	8 to 10 words
30115	8 to 10 words
36154	8 to 10 words
274196	8 to 10 words
1616	8 to 10 words
33929	8 to 10 words
509839	8 to 10 words
257039	8 to 10 words
322724	8 to 10 words
387453	8 to 10 words
39153	8 to 10 words
435788	8 to 10 words
37019	8 to 10 words
244503	8 to 10 words
63169	8 to 10 words
32048	8 to 10 words
388856	8 to 10 words
544660	8 to 10 words
263642	8 to 10 words
282943	8 to 10 words
283787	8 to 10 words
294150	8 to 10 words
255974	8 to 10 words
249884	8 to 10 words
285623	8 to 10 words
388844	8 to 10 words
1284149	14 to 16 words
274323	8 to 10 words
40318	8 to 10 words
71237	8 to 10 words
260290	8 to 10 words
245550	8 to 10 words
311623	8 to 10 words
31985	8 to 10 words
510191	8 to 10 words
1274663	-as
292976	8 to 10 words
266022	8 to 10 words
322405	8 to 10 words
518927	8 to 10 words
428397	less than 8 words
262591	8 to 10 words
244948	8 to 10 words
257505	8 to 10 words
261768	8 to 10 words
53145	8 to 10 words
820687	poetic
256901	8 to 10 words
257440	8 to 10 words
387452	8 to 10 words
388669	8 to 10 words
255369	8 to 10 words
284487	8 to 10 words
257334	8 to 10 words
240032	8 to 10 words
388855	8 to 10 words
293041	8 to 10 words
418500	8 to 10 words
67302	8 to 10 words
318882	8 to 10 words
279939	8 to 10 words
237877	comparison
284272	8 to 10 words
403373	8 to 10 words
264485	8 to 10 words
304652	8 to 10 words
27490	8 to 10 words
1291384	less than 8 words
259036	8 to 10 words
413022	8 to 10 words
255210	8 to 10 words
20380	8 to 10 words
269378	8 to 10 words
1268122	less than 8 words
270073	8 to 10 words
307140	8 to 10 words
411311	8 to 10 words
27762	8 to 10 words
257488	8 to 10 words
258151	8 to 10 words
35708	8 to 10 words
245859	8 to 10 words
502588	8 to 10 words
37203	8 to 10 words
46290	8 to 10 words
394806	8 to 10 words
433811	8 to 10 words
518926	8 to 10 words
62571	8 to 10 words
259774	8 to 10 words
254864	8 to 10 words
464757	8 to 10 words
62828	8 to 10 words
402757	8 to 10 words
303891	8 to 10 words
296700	8 to 10 words
67300	8 to 10 words
394623	8 to 10 words
28948	8 to 10 words
62570	8 to 10 words
244297	8 to 10 words
394212	8 to 10 words
244810	8 to 10 words
262081	8 to 10 words
33192	8 to 10 words
30923	8 to 10 words
254418	8 to 10 words
29601	8 to 10 words
400180	8 to 10 words
311010	8 to 10 words
549903	8 to 10 words
405069	8 to 10 words
64103	8 to 10 words
319766	8 to 10 words
400220	8 to 10 words
295105	8 to 10 words
246899	8 to 10 words
280565	8 to 10 words
254315	8 to 10 words
1359	8 to 10 words
319386	8 to 10 words
241037	8 to 10 words
622841	simple sentence
465980	8 to 10 words
321822	8 to 10 words
529836	8 to 10 words
256496	8 to 10 words
287449	8 to 10 words
258369	8 to 10 words
1268163	7 words
256903	8 to 10 words
327904	8 to 10 words
17434	8 to 10 words
25936	8 to 10 words
387463	8 to 10 words
275292	8 to 10 words
53868	8 to 10 words
257812	8 to 10 words
283224	8 to 10 words
32914	8 to 10 words
35391	8 to 10 words
388857	8 to 10 words
243336	8 to 10 words
243345	8 to 10 words
262539	8 to 10 words
38339	8 to 10 words
251076	8 to 10 words
503828	8 to 10 words
1290786	8 to 10 words
243165	8 to 10 words
402881	8 to 10 words
271744	8 to 10 words
19194	8 to 10 words
259452	8 to 10 words
37148	8 to 10 words
391971	8 to 10 words
319756	8 to 10 words
260832	8 to 10 words
251385	8 to 10 words
39359	8 to 10 words
250002	8 to 10 words
44471	8 to 10 words
34299	8 to 10 words
258514	8 to 10 words
242932	8 to 10 words
18953	8 to 10 words
309546	8 to 10 words
65395	8 to 10 words
295978	8 to 10 words
59234	8 to 10 words
238626	8 to 10 words
259886	8 to 10 words
257405	8 to 10 words
254866	8 to 10 words
63497	8 to 10 words
72693	8 to 10 words
47603	8 to 10 words
262131	8 to 10 words
282940	8 to 10 words
34089	8 to 10 words
478192	8 to 10 words
239142	8 to 10 words
53110	8 to 10 words
255211	8 to 10 words
254535	8 to 10 words
71294	8 to 10 words
56791	8 to 10 words
64622	8 to 10 words
37169	8 to 10 words
253048	8 to 10 words
254386	8 to 10 words
290835	8 to 10 words
272860	8 to 10 words
296026	8 to 10 words
38393	8 to 10 words
520066	8 to 10 words
241511	8 to 10 words
501173	8 to 10 words
249842	8 to 10 words
249851	8 to 10 words
404654	8 to 10 words
541147	8 to 10 words
258248	8 to 10 words
388656	8 to 10 words
293934	8 to 10 words
325792	8 to 10 words
241824	8 to 10 words
394636	8 to 10 words
246446	8 to 10 words
37291	8 to 10 words
261112	8 to 10 words
246281	8 to 10 words
252851	8 to 10 words
32028	8 to 10 words
33233	8 to 10 words
388302	8 to 10 words
252530	8 to 10 words
18209	8 to 10 words
404642	8 to 10 words
265703	8 to 10 words
36486	8 to 10 words
277908	8 to 10 words
237873	8 to 10 words
260521	8 to 10 words
67358	8 to 10 words
437739	8 to 10 words
37017	8 to 10 words
243282	8 to 10 words
541110	8 to 10 words
254415	8 to 10 words
325094	8 to 10 words
39034	8 to 10 words
31304	8 to 10 words
249707	8 to 10 words
405644	8 to 10 words
391973	8 to 10 words
36479	8 to 10 words
402789	8 to 10 words
27206	8 to 10 words
261148	8 to 10 words
400576	8 to 10 words
265731	8 to 10 words
53719	8 to 10 words
56728	8 to 10 words
64912	8 to 10 words
257454	8 to 10 words
296618	8 to 10 words
53404	8 to 10 words
27471	8 to 10 words
249902	8 to 10 words
306345	8 to 10 words
388290	8 to 10 words
321786	8 to 10 words
388655	8 to 10 words
300009	8 to 10 words
261000	8 to 10 words
241823	8 to 10 words
387451	8 to 10 words
314120	8 to 10 words
70266	8 to 10 words
252493	8 to 10 words
293424	8 to 10 words
259575	8 to 10 words
277226	8 to 10 words
2435	8 to 10 words
297466	8 to 10 words
265702	8 to 10 words
260475	8 to 10 words
245190	8 to 10 words
306150	8 to 10 words
265384	8 to 10 words
403379	8 to 10 words
404266	8 to 10 words
257260	8 to 10 words
257621	8 to 10 words
261454	8 to 10 words
59793	8 to 10 words
63277	8 to 10 words
47606	8 to 10 words
257048	8 to 10 words
71616	8 to 10 words
266788	8 to 10 words
294892	8 to 10 words
400387	8 to 10 words
249853	8 to 10 words
284586	8 to 10 words
484067	8 to 10 words
262891	8 to 10 words
62517	8 to 10 words
321770	8 to 10 words
277536	8 to 10 words
291554	8 to 10 words
72388	8 to 10 words
489008	8 to 10 words
34083	8 to 10 words
252957	8 to 10 words
258678	8 to 10 words
17835	8 to 10 words
64601	8 to 10 words
257978	8 to 10 words
56569	8 to 10 words
30871	8 to 10 words
253691	8 to 10 words
53349	8 to 10 words
274489	8 to 10 words
252588	8 to 10 words
242882	8 to 10 words
293026	8 to 10 words
264318	8 to 10 words
66207	8 to 10 words
296096	8 to 10 words
303095	8 to 10 words
257211	8 to 10 words
71929	8 to 10 words
261936	8 to 10 words
402063	8 to 10 words
241582	8 to 10 words
497109	8 to 10 words
280003	8 to 10 words
27410	8 to 10 words
255058	8 to 10 words
27225	8 to 10 words
249904	8 to 10 words
32689	8 to 10 words
280276	8 to 10 words
388292	8 to 10 words
31411	8 to 10 words
287041	8 to 10 words
401704	8 to 10 words
312189	8 to 10 words
41895	8 to 10 words
308313	8 to 10 words
421972	8 to 10 words
63732	8 to 10 words
30181	8 to 10 words
63884	8 to 10 words
261019	8 to 10 words
16088	8 to 10 words
411320	8 to 10 words
502915	8 to 10 words
260953	8 to 10 words
50212	8 to 10 words
276702	8 to 10 words
71881	8 to 10 words
32313	8 to 10 words
310718	8 to 10 words
388469	8 to 10 words
414629	8 to 10 words
537387	8 to 10 words
17431	8 to 10 words
56996	8 to 10 words
387384	8 to 10 words
404739	8 to 10 words
54699	8 to 10 words
261047	8 to 10 words
253167	8 to 10 words
400573	8 to 10 words
400195	8 to 10 words
16867	8 to 10 words
291809	8 to 10 words
73171	8 to 10 words
33234	8 to 10 words
388334	8 to 10 words
388827	8 to 10 words
21704	8 to 10 words
240642	8 to 10 words
47453	8 to 10 words
30033	8 to 10 words
39535	8 to 10 words
321820	8 to 10 words
314585	8 to 10 words
56158	8 to 10 words
403280	8 to 10 words
260753	8 to 10 words
298594	8 to 10 words
20265	8 to 10 words
35140	8 to 10 words
503468	8 to 10 words
315531	8 to 10 words
404609	8 to 10 words
37216	8 to 10 words
16741	8 to 10 words
418494	8 to 10 words
308080	8 to 10 words
502633	8 to 10 words
21458	8 to 10 words
387435	8 to 10 words
388468	8 to 10 words
253693	8 to 10 words
255218	8 to 10 words
37272	8 to 10 words
40944	8 to 10 words
60746	8 to 10 words
321620	8 to 10 words
327986	8 to 10 words
70157	8 to 10 words
304570	8 to 10 words
321505	8 to 10 words
293012	8 to 10 words
400160	8 to 10 words
283660	8 to 10 words
388651	8 to 10 words
260280	8 to 10 words
53710	8 to 10 words
245352	8 to 10 words
476447	8 to 10 words
252480	8 to 10 words
37377	8 to 10 words
38609	8 to 10 words
255786	8 to 10 words
260471	8 to 10 words
39919	8 to 10 words
2459	8 to 10 words
308144	8 to 10 words
317581	8 to 10 words
322322	8 to 10 words
387434	8 to 10 words
49826	8 to 10 words
257979	8 to 10 words
248912	8 to 10 words
249812	8 to 10 words
256825	8 to 10 words
466203	8 to 10 words
261147	8 to 10 words
53366	8 to 10 words
257560	8 to 10 words
252702	8 to 10 words
308298	8 to 10 words
17905	8 to 10 words
290259	8 to 10 words
245051	8 to 10 words
52491	8 to 10 words
259883	8 to 10 words
29778	8 to 10 words
238891	8 to 10 words
71824	8 to 10 words
53149	8 to 10 words
306165	8 to 10 words
257779	8 to 10 words
36209	8 to 10 words
297452	8 to 10 words
314233	8 to 10 words
261306	8 to 10 words
320539	8 to 10 words
467498	8 to 10 words
404075	8 to 10 words
260620	8 to 10 words
71808	8 to 10 words
940898	simple sentence
257227	8 to 10 words
67999	8 to 10 words
282920	8 to 10 words
253164	8 to 10 words
388625	8 to 10 words
65086	8 to 10 words
302236	8 to 10 words
286117	8 to 10 words
247074	8 to 10 words
59300	8 to 10 words
37276	8 to 10 words
18814	8 to 10 words
237683	8 to 10 words
400574	8 to 10 words
2429	8 to 10 words
26054	8 to 10 words
260802	8 to 10 words
40883	8 to 10 words
392150	8 to 10 words
298204	8 to 10 words
400162	8 to 10 words
71429	8 to 10 words
276199	8 to 10 words
311823	8 to 10 words
265712	8 to 10 words
296006	8 to 10 words
324573	8 to 10 words
295759	8 to 10 words
259255	8 to 10 words
266392	8 to 10 words
73154	8 to 10 words
17042	8 to 10 words
257888	8 to 10 words
261309	8 to 10 words
549662	8 to 10 words
244010	8 to 10 words
25975	8 to 10 words
550776	8 to 10 words
257424	8 to 10 words
325569	8 to 10 words
321633	8 to 10 words
254586	8 to 10 words
42787	8 to 10 words
63860	8 to 10 words
466002	8 to 10 words
53146	8 to 10 words
387436	8 to 10 words
1284119	compound-complex
282910	8 to 10 words
256024	8 to 10 words
285024	8 to 10 words
387421	8 to 10 words
37274	8 to 10 words
40946	8 to 10 words
466912	8 to 10 words
50408	8 to 10 words
257210	8 to 10 words
256771	8 to 10 words
259061	8 to 10 words
312847	8 to 10 words
26052	8 to 10 words
259434	8 to 10 words
400161	8 to 10 words
272186	8 to 10 words
279561	8 to 10 words
322093	8 to 10 words
52344	8 to 10 words
53266	8 to 10 words
272482	8 to 10 words
252008	8 to 10 words
250042	8 to 10 words
323586	8 to 10 words
18811	8 to 10 words
45182	8 to 10 words
1292134	11 words
45462	8 to 10 words
64576	8 to 10 words
249825	8 to 10 words
542098	8 to 10 words
388278	8 to 10 words
261275	8 to 10 words
260849	8 to 10 words
387431	8 to 10 words
253690	8 to 10 words
258947	8 to 10 words
256462	8 to 10 words
256782	8 to 10 words
273637	8 to 10 words
60830	8 to 10 words
260023	8 to 10 words
274478	8 to 10 words
258289	8 to 10 words
312159	8 to 10 words
42470	8 to 10 words
387383	8 to 10 words
36453	8 to 10 words
37215	8 to 10 words
310096	8 to 10 words
264688	8 to 10 words
315818	8 to 10 words
20433	8 to 10 words
305077	8 to 10 words
38625	8 to 10 words
30621	8 to 10 words
299541	8 to 10 words
282990	8 to 10 words
37363	8 to 10 words
257947	8 to 10 words
283557	8 to 10 words
41903	8 to 10 words
398526	8 to 10 words
252007	8 to 10 words
66020	8 to 10 words
251776	8 to 10 words
261017	8 to 10 words
260691	8 to 10 words
388304	8 to 10 words
304118	8 to 10 words
265678	8 to 10 words
1196150	compound sentence
37068	8 to 10 words
25979	8 to 10 words
388573	8 to 10 words
48126	8 to 10 words
259741	8 to 10 words
257902	8 to 10 words
241741	8 to 10 words
260022	8 to 10 words
252512	8 to 10 words
259842	8 to 10 words
31245	8 to 10 words
433772	8 to 10 words
282921	8 to 10 words
69762	8 to 10 words
257267	8 to 10 words
37888	8 to 10 words
249971	8 to 10 words
270961	8 to 10 words
252821	8 to 10 words
259063	8 to 10 words
45187	8 to 10 words
309085	8 to 10 words
262425	8 to 10 words
279620	8 to 10 words
283858	8 to 10 words
25978	8 to 10 words
254812	8 to 10 words
17446	8 to 10 words
36201	8 to 10 words
260217	8 to 10 words
242851	8 to 10 words
22154	8 to 10 words
32676	8 to 10 words
44841	8 to 10 words
28455	8 to 10 words
283004	8 to 10 words
259906	8 to 10 words
253652	8 to 10 words
241911	8 to 10 words
261693	8 to 10 words
33660	8 to 10 words
388581	8 to 10 words
313355	8 to 10 words
264301	8 to 10 words
388572	8 to 10 words
252511	8 to 10 words
253699	8 to 10 words
240330	8 to 10 words
53118	8 to 10 words
277458	8 to 10 words
41500	8 to 10 words
45340	8 to 10 words
18037	8 to 10 words
283857	8 to 10 words
242430	8 to 10 words
254208	8 to 10 words
468001	8 to 10 words
1198007	8 words
476185	8 to 10 words
2150	8 to 10 words
255130	8 to 10 words
71039	8 to 10 words
388437	8 to 10 words
1292429	11 words
260185	8 to 10 words
37088	8 to 10 words
57321	8 to 10 words
557182	10 words
63997	8 to 10 words
544122	8 to 10 words
73711	8 to 10 words
261900	8 to 10 words
304226	8 to 10 words
388306	8 to 10 words
259694	8 to 10 words
273594	8 to 10 words
388690	8 to 10 words
16168	8 to 10 words
73461	8 to 10 words
37366	8 to 10 words
255101	8 to 10 words
246411	8 to 10 words
410508	8 to 10 words
391974	8 to 10 words
290529	8 to 10 words
248050	8 to 10 words
69766	8 to 10 words
258516	8 to 10 words
402973	8 to 10 words
68991	8 to 10 words
23720	8 to 10 words
324844	8 to 10 words
18058	8 to 10 words
257574	8 to 10 words
259889	8 to 10 words
256754	8 to 10 words
388317	8 to 10 words
300704	8 to 10 words
300713	8 to 10 words
295464	8 to 10 words
289023	8 to 10 words
36303	8 to 10 words
473580	8 to 10 words
316165	8 to 10 words
1198026	less than 8 words
321904	8 to 10 words
69217	8 to 10 words
242759	8 to 10 words
253654	8 to 10 words
244432	8 to 10 words
63783	8 to 10 words
318135	8 to 10 words
541074	8 to 10 words
297271	8 to 10 words
67763	8 to 10 words
258765	8 to 10 words
50493	8 to 10 words
266711	8 to 10 words
260601	8 to 10 words
26434	8 to 10 words
66114	8 to 10 words
70851	8 to 10 words
299232	8 to 10 words
248105	8 to 10 words
283248	8 to 10 words
260394	8 to 10 words
63532	8 to 10 words
24756	8 to 10 words
25159	8 to 10 words
16165	8 to 10 words
37345	8 to 10 words
60799	8 to 10 words
308262	8 to 10 words
388316	8 to 10 words
70850	8 to 10 words
515672	8 to 10 words
324578	8 to 10 words
245883	8 to 10 words
405571	8 to 10 words
245022	8 to 10 words
32508	8 to 10 words
321802	8 to 10 words
59136	8 to 10 words
438244	8 to 10 words
29625	8 to 10 words
72033	8 to 10 words
282511	8 to 10 words
550272	8 to 10 words
29057	8 to 10 words
1196453	-as
466000	8 to 10 words
249772	8 to 10 words
244554	8 to 10 words
400131	8 to 10 words
541073	8 to 10 words
37344	8 to 10 words
298396	8 to 10 words
35736	8 to 10 words
63194	8 to 10 words
275289	8 to 10 words
261989	8 to 10 words
254201	8 to 10 words
285711	8 to 10 words
253037	8 to 10 words
242431	8 to 10 words
388605	8 to 10 words
251937	8 to 10 words
252195	8 to 10 words
718696	complex sentence
480153	8 to 10 words
277410	8 to 10 words
32944	8 to 10 words
388434	8 to 10 words
255257	8 to 10 words
261069	8 to 10 words
62225	8 to 10 words
461197	8 to 10 words
290177	8 to 10 words
259235	8 to 10 words
257851	8 to 10 words
26001	8 to 10 words
259691	8 to 10 words
544659	8 to 10 words
67184	8 to 10 words
285195	8 to 10 words
409502	8 to 10 words
254462	8 to 10 words
251526	8 to 10 words
498112	8 to 10 words
421995	8 to 10 words
258400	8 to 10 words
252875	8 to 10 words
282927	8 to 10 words
305176	8 to 10 words
59071	8 to 10 words
276575	8 to 10 words
63593	8 to 10 words
387389	8 to 10 words
53133	8 to 10 words
55654	8 to 10 words
285004	8 to 10 words
23722	8 to 10 words
307763	8 to 10 words
325106	8 to 10 words
253970	8 to 10 words
240647	8 to 10 words
285150	8 to 10 words
242007	8 to 10 words
256751	8 to 10 words
325428	8 to 10 words
294556	8 to 10 words
257181	8 to 10 words
252656	8 to 10 words
320598	8 to 10 words
63063	8 to 10 words
435796	8 to 10 words
253627	8 to 10 words
257075	8 to 10 words
28715	8 to 10 words
388318	8 to 10 words
242321	8 to 10 words
405092	8 to 10 words
402791	8 to 10 words
243221	8 to 10 words
255452	8 to 10 words
19412	8 to 10 words
255091	8 to 10 words
417017	8 to 10 words
56377	OK
314407	8 to 10 words
55653	8 to 10 words
1196912	present tense
37135	8 to 10 words
299034	8 to 10 words
324482	8 to 10 words
387559	8 to 10 words
298398	8 to 10 words
283196	8 to 10 words
31950	8 to 10 words
284992	8 to 10 words
537090	8 to 10 words
18794	8 to 10 words
258582	8 to 10 words
260037	8 to 10 words
260028	8 to 10 words
460361	8 to 10 words
283971	8 to 10 words
310755	8 to 10 words
1281200	not for safe search
19918	8 to 10 words
261541	8 to 10 words
264222	8 to 10 words
69706	8 to 10 words
388436	8 to 10 words
238893	8 to 10 words
253455	8 to 10 words
29075	8 to 10 words
261850	8 to 10 words
58600	8 to 10 words
312651	8 to 10 words
277428	8 to 10 words
402790	8 to 10 words
249931	8 to 10 words
281288	8 to 10 words
1198002	compound sentence
255818	8 to 10 words
284682	8 to 10 words
290216	8 to 10 words
29335	8 to 10 words
259172	8 to 10 words
259181	8 to 10 words
493786	8 to 10 words
545153	7 words
259380	8 to 10 words
32962	8 to 10 words
258402	8 to 10 words
394278	8 to 10 words
52943	8 to 10 words
29050	8 to 10 words
249976	8 to 10 words
310631	8 to 10 words
252346	8 to 10 words
69360	8 to 10 words
60262	8 to 10 words
400164	8 to 10 words
256383	8 to 10 words
435798	8 to 10 words
72743	8 to 10 words
395053	8 to 10 words
260284	8 to 10 words
32946	8 to 10 words
307607	8 to 10 words
255258	8 to 10 words
37139	8 to 10 words
33204	8 to 10 words
261492	8 to 10 words
521830	8 to 10 words
18026	8 to 10 words
323369	8 to 10 words
249930	8 to 10 words
323406	8 to 10 words
417011	8 to 10 words
388854	8 to 10 words
258893	8 to 10 words
258394	8 to 10 words
318393	8 to 10 words
20333	8 to 10 words
248064	8 to 10 words
20485	8 to 10 words
243850	8 to 10 words
252479	8 to 10 words
285196	8 to 10 words
33180	8 to 10 words
544599	8 to 10 words
24231	8 to 10 words
325336	8 to 10 words
403359	8 to 10 words
308488	8 to 10 words
258190	8 to 10 words
539023	8 to 10 words
308644	8 to 10 words
275589	8 to 10 words
301536	8 to 10 words
290992	8 to 10 words
252706	8 to 10 words
37789	8 to 10 words
388601	8 to 10 words
538997	8 to 10 words
388421	8 to 10 words
400163	8 to 10 words
394317	8 to 10 words
266060	8 to 10 words
295092	8 to 10 words
1196096	poetry
249630	8 to 10 words
503854	8 to 10 words
259042	8 to 10 words
34996	8 to 10 words
510653	complex sentence
255983	8 to 10 words
71627	8 to 10 words
306725	8 to 10 words
1196936	crime
22362	8 to 10 words
324492	8 to 10 words
1196265	less than 8 words
37042	8 to 10 words
251513	8 to 10 words
284993	8 to 10 words
249779	8 to 10 words
550866	8 to 10 words
62739	8 to 10 words
483689	8 to 10 words
521620	8 to 10 words
20577	8 to 10 words
308520	8 to 10 words
277540	8 to 10 words
435637	8 to 10 words
242019	8 to 10 words
503853	8 to 10 words
34442	8 to 10 words
33224	8 to 10 words
253724	8 to 10 words
388384	8 to 10 words
33697	8 to 10 words
56634	8 to 10 words
400166	8 to 10 words
388864	8 to 10 words
400276	8 to 10 words
42485	8 to 10 words
255614	8 to 10 words
408990	8 to 10 words
60167	8 to 10 words
35688	8 to 10 words
279184	8 to 10 words
315572	8 to 10 words
26047	8 to 10 words
288057	8 to 10 words
37759	8 to 10 words
254358	8 to 10 words
41302	8 to 10 words
52693	8 to 10 words
284064	8 to 10 words
259909	8 to 10 words
36652	8 to 10 words
253658	8 to 10 words
243380	8 to 10 words
461922	8 to 10 words
60196	8 to 10 words
257427	8 to 10 words
476482	8 to 10 words
254325	8 to 10 words
19732	8 to 10 words
542837	8 to 10 words
54893	8 to 10 words
249778	8 to 10 words
255873	8 to 10 words
31932	8 to 10 words
549901	8 to 10 words
50012	8 to 10 words
33696	8 to 10 words
37117	8 to 10 words
255109	8 to 10 words
388554	8 to 10 words
20953	8 to 10 words
301709	8 to 10 words
254569	8 to 10 words
283713	8 to 10 words
37286	8 to 10 words
301498	8 to 10 words
33689	8 to 10 words
257140	8 to 10 words
388383	8 to 10 words
52617	8 to 10 words
253723	8 to 10 words
41781	8 to 10 words
252708	8 to 10 words
388603	8 to 10 words
1196109	-is -is
260448	8 to 10 words
400165	8 to 10 words
60195	8 to 10 words
323419	8 to 10 words
38404	8 to 10 words
1291022	OK
435791	8 to 10 words
37285	8 to 10 words
37160	8 to 10 words
34812	8 to 10 words
266642	8 to 10 words
283839	8 to 10 words
261182	8 to 10 words
249273	8 to 10 words
245483	8 to 10 words
67350	8 to 10 words
33221	8 to 10 words
238916	8 to 10 words
255531	8 to 10 words
38671	8 to 10 words
518930	8 to 10 words
400136	8 to 10 words
